指标名称,汇率：美元兑人民币（日）
指标编码,GM0000000553
2020-05-25 00:00:00,7.13613
2020-05-24 00:00:00,7.13385
2020-05-22 00:00:00,7.13023
2020-05-21 00:00:00,7.11593
2020-05-20 00:00:00,7.0905
2020-05-19 00:00:00,7.1005
2020-05-18 00:00:00,7.10878
2020-05-17 00:00:00,7.10142
2020-05-15 00:00:00,7.09784
2020-05-14 00:00:00,7.09003
2020-05-13 00:00:00,7.09047
2020-05-12 00:00:00,7.08286
2020-05-11 00:00:00,7.09681
2020-05-10 00:00:00,7.07923
2020-05-09 00:00:00,7.07187
2020-05-08 00:00:00,7.07187
2020-05-07 00:00:00,7.08371
2020-05-06 00:00:00,7.10479
2020-05-05 00:00:00,7.0631
2020-05-04 00:00:00,7.06101
2020-05-03 00:00:00,7.04761
2020-05-01 00:00:00,7.04443
2020-04-30 00:00:00,7.06319
2020-04-29 00:00:00,7.07726
2020-04-28 00:00:00,7.07683
2020-04-27 00:00:00,7.08512
2020-04-26 00:00:00,7.0817
2020-04-24 00:00:00,7.07774
2020-04-23 00:00:00,7.06878
2020-04-22 00:00:00,7.08192
2020-04-21 00:00:00,7.09198
2020-04-20 00:00:00,7.07345
2020-04-19 00:00:00,7.07565
2020-04-17 00:00:00,7.07119
2020-04-16 00:00:00,7.08246
2020-04-15 00:00:00,7.07038
2020-04-14 00:00:00,7.04941
2020-04-13 00:00:00,7.05692
2020-04-12 00:00:00,7.03479
2020-04-10 00:00:00,7.03901
2020-04-09 00:00:00,7.04601
2020-04-08 00:00:00,7.06886
2020-04-07 00:00:00,7.05195
2020-04-06 00:00:00,7.09344
2020-04-05 00:00:00,7.0908
2020-04-03 00:00:00,7.0901
2020-04-02 00:00:00,7.08149
2020-04-01 00:00:00,7.10649
2020-03-31 00:00:00,7.08048
2020-03-30 00:00:00,7.09694
2020-03-29 00:00:00,7.10551
2020-03-27 00:00:00,7.08861
2020-03-26 00:00:00,7.07854
2020-03-25 00:00:00,7.11476
2020-03-24 00:00:00,7.06442
2020-03-23 00:00:00,7.09238
2020-03-22 00:00:00,7.09022
2020-03-20 00:00:00,7.08861
2020-03-19 00:00:00,7.11231
2020-03-18 00:00:00,7.04437
2020-03-17 00:00:00,7.00262
2020-03-16 00:00:00,6.99201
2020-03-15 00:00:00,6.95656
2020-03-13 00:00:00,7.00789
2020-03-12 00:00:00,7.03667
2020-03-11 00:00:00,6.96715
2020-03-10 00:00:00,6.95413
2020-03-09 00:00:00,6.94215
2020-03-08 00:00:00,6.89171
2020-03-06 00:00:00,6.94153
2020-03-05 00:00:00,6.93461
2020-03-04 00:00:00,6.92732
2020-03-03 00:00:00,6.95744
2020-03-02 00:00:00,6.95164
2020-03-01 00:00:00,6.97559
2020-02-28 00:00:00,6.99529
2020-02-27 00:00:00,6.99855
2020-02-26 00:00:00,7.02524
2020-02-25 00:00:00,7.01474
2020-02-24 00:00:00,7.03013
2020-02-23 00:00:00,7.03708
2020-02-21 00:00:00,7.03057
2020-02-20 00:00:00,7.02362
2020-02-19 00:00:00,6.999
2020-02-18 00:00:00,6.99804
2020-02-17 00:00:00,6.97868
2020-02-16 00:00:00,6.98402
2020-02-14 00:00:00,6.99007
2020-02-13 00:00:00,6.98255
2020-02-12 00:00:00,6.97251
2020-02-11 00:00:00,6.96425
2020-02-10 00:00:00,6.98398
2020-02-09 00:00:00,7.0016
2020-02-07 00:00:00,7.0016
2020-02-06 00:00:00,6.97078
2020-02-05 00:00:00,6.97261
2020-02-04 00:00:00,6.99654
2020-02-03 00:00:00,7.02244
2020-02-02 00:00:00,6.94134
2020-01-31 00:00:00,6.93358
2020-01-30 00:00:00,6.93675
2020-01-29 00:00:00,6.93486
2020-01-28 00:00:00,6.93559
2020-01-27 00:00:00,6.93678
2020-01-26 00:00:00,6.9331
2020-01-24 00:00:00,6.93723
2020-01-23 00:00:00,6.93723
2020-01-22 00:00:00,6.90645
2020-01-21 00:00:00,6.90601
2020-01-20 00:00:00,6.86702
2020-01-19 00:00:00,6.85929
2020-01-17 00:00:00,6.86162
2020-01-16 00:00:00,6.8785
2020-01-15 00:00:00,6.88879
2020-01-14 00:00:00,6.88534
2020-01-13 00:00:00,6.89416
2020-01-12 00:00:00,6.92058
2020-01-10 00:00:00,6.91945
2020-01-09 00:00:00,6.93011
2020-01-08 00:00:00,6.94786
2020-01-07 00:00:00,6.94569
2020-01-06 00:00:00,6.97485
2020-01-05 00:00:00,6.96304
2020-01-04 00:00:00,6.89377
2020-01-03 00:00:00,6.97069
2020-01-02 00:00:00,6.96383
2020-01-01 00:00:00,6.96202
2019-12-31 00:00:00,6.95927
2019-12-30 00:00:00,6.98952
2019-12-29 00:00:00,6.99323
2019-12-27 00:00:00,6.99563
2019-12-26 00:00:00,6.99989
2019-12-25 00:00:00,7.00415
2019-12-24 00:00:00,7.0061
2019-12-23 00:00:00,7.01482
2019-12-22 00:00:00,7.00398
2019-12-20 00:00:00,7.00677
2019-12-19 00:00:00,7.01001
2019-12-18 00:00:00,7.0044
2019-12-17 00:00:00,6.99466
2019-12-16 00:00:00,6.9975
2019-12-15 00:00:00,6.98329
2019-12-13 00:00:00,6.99047
2019-12-12 00:00:00,7.00095
2019-12-11 00:00:00,7.04067
2019-12-10 00:00:00,7.03332
2019-12-09 00:00:00,7.03852
2019-12-08 00:00:00,7.03688
2019-12-06 00:00:00,7.03232
2019-12-05 00:00:00,7.04411
2019-12-04 00:00:00,7.04885
2019-12-03 00:00:00,7.06043
2019-12-02 00:00:00,7.04125
2019-12-01 00:00:00,7.01407
2019-11-29 00:00:00,7.03207
2019-11-28 00:00:00,7.03453
2019-11-27 00:00:00,7.02748
2019-11-26 00:00:00,7.03308
2019-11-25 00:00:00,7.03353
2019-11-24 00:00:00,7.03898
2019-11-22 00:00:00,7.0414
2019-11-21 00:00:00,7.02744
2019-11-20 00:00:00,7.03386
2019-11-19 00:00:00,7.02738
2019-11-18 00:00:00,7.02608
2019-11-17 00:00:00,6.99663
2019-11-15 00:00:00,7.00917
2019-11-14 00:00:00,7.01952
2019-11-13 00:00:00,7.0217
2019-11-12 00:00:00,7.00617
2019-11-11 00:00:00,7.00986
2019-11-10 00:00:00,6.99543
2019-11-08 00:00:00,6.99599
2019-11-07 00:00:00,6.97881
2019-11-06 00:00:00,6.99941
2019-11-05 00:00:00,7.00972
2019-11-04 00:00:00,7.02879
2019-11-03 00:00:00,7.0386
2019-11-01 00:00:00,7.03746
2019-10-31 00:00:00,7.03931
2019-10-30 00:00:00,7.05459
2019-10-29 00:00:00,7.06635
2019-10-28 00:00:00,7.06845
2019-10-27 00:00:00,7.06516
2019-10-25 00:00:00,7.06522
2019-10-24 00:00:00,7.06963
2019-10-23 00:00:00,7.06551
2019-10-22 00:00:00,7.07728
2019-10-21 00:00:00,7.07269
2019-10-18 00:00:00,7.08236
2019-10-17 00:00:00,7.07574
2019-10-16 00:00:00,7.09305
2019-10-15 00:00:00,7.08195
2019-10-14 00:00:00,7.06913
2019-10-12 00:00:00,7.08713
2019-10-11 00:00:00,7.08713
2019-10-10 00:00:00,7.13294
2019-10-09 00:00:00,7.13229
2019-10-08 00:00:00,7.14453
2019-10-07 00:00:00,7.1487
2019-10-06 00:00:00,7.14683
2019-10-04 00:00:00,7.14793
2019-10-03 00:00:00,7.1507
2019-10-02 00:00:00,7.14817
2019-10-01 00:00:00,7.14988
2019-09-30 00:00:00,7.14887
2019-09-29 00:00:00,7.12283
2019-09-27 00:00:00,7.123
2019-09-26 00:00:00,7.13231
2019-09-25 00:00:00,7.13056
2019-09-24 00:00:00,7.11675
2019-09-23 00:00:00,7.11915
2019-09-22 00:00:00,7.09343
2019-09-20 00:00:00,7.09205
2019-09-19 00:00:00,7.0959
2019-09-18 00:00:00,7.08563
2019-09-17 00:00:00,7.09175
2019-09-16 00:00:00,7.06714
2019-09-15 00:00:00,7.08251
2019-09-13 00:00:00,7.08347
2019-09-12 00:00:00,7.08005
2019-09-11 00:00:00,7.11672
2019-09-10 00:00:00,7.11268
2019-09-09 00:00:00,7.12081
2019-09-08 00:00:00,7.11405
2019-09-06 00:00:00,7.11511
2019-09-05 00:00:00,7.14818
2019-09-04 00:00:00,7.14596
2019-09-03 00:00:00,7.17973
2019-09-02 00:00:00,7.17381
2019-09-01 00:00:00,7.1567
2019-08-30 00:00:00,7.15734
2019-08-29 00:00:00,7.14491
2019-08-28 00:00:00,7.1652
2019-08-27 00:00:00,7.162
2019-08-26 00:00:00,7.15274
2019-08-25 00:00:00,6.99709
2019-08-23 00:00:00,7.09851
2019-08-22 00:00:00,7.08378
2019-08-21 00:00:00,7.06288
2019-08-20 00:00:00,7.05971
2019-08-19 00:00:00,7.05166
2019-08-18 00:00:00,7.0405
2019-08-16 00:00:00,7.04258
2019-08-15 00:00:00,7.03145
2019-08-14 00:00:00,7.02309
2019-08-13 00:00:00,7.04398
2019-08-12 00:00:00,7.06038
2019-08-11 00:00:00,7.06338
2019-08-09 00:00:00,7.0628
2019-08-08 00:00:00,7.04491
2019-08-07 00:00:00,7.06142
2019-08-06 00:00:00,7.02805
2019-08-05 00:00:00,7.0497
2019-08-04 00:00:00,6.93747
2019-08-02 00:00:00,6.94021
2019-08-01 00:00:00,6.89779
2019-07-31 00:00:00,6.88467
2019-07-30 00:00:00,6.88496
2019-07-29 00:00:00,6.89344
2019-07-28 00:00:00,6.87807
2019-07-26 00:00:00,6.87743
2019-07-25 00:00:00,6.87257
2019-07-24 00:00:00,6.87276
2019-07-23 00:00:00,6.87947
2019-07-22 00:00:00,6.88143
2019-07-21 00:00:00,6.87567
2019-07-19 00:00:00,6.87932
2019-07-18 00:00:00,6.8799
2019-07-17 00:00:00,6.87261
2019-07-16 00:00:00,6.87653
2019-07-15 00:00:00,6.87695
2019-07-14 00:00:00,6.88077
2019-07-12 00:00:00,6.87993
2019-07-11 00:00:00,6.86991
2019-07-10 00:00:00,6.87269
2019-07-09 00:00:00,6.88724
2019-07-08 00:00:00,6.88262
2019-07-05 00:00:00,6.89328
2019-07-04 00:00:00,6.8715
2019-07-03 00:00:00,6.88049
2019-07-02 00:00:00,6.87367
2019-07-01 00:00:00,6.85114
2019-06-28 00:00:00,6.86537
2019-06-27 00:00:00,6.87652
2019-06-26 00:00:00,6.88026
2019-06-25 00:00:00,6.879
2019-06-24 00:00:00,6.87519
2019-06-23 00:00:00,6.8676
2019-06-21 00:00:00,6.85423
2019-06-20 00:00:00,6.85069
2019-06-19 00:00:00,6.90299
2019-06-18 00:00:00,6.90311
2019-06-17 00:00:00,6.92673
2019-06-16 00:00:00,6.92517
2019-06-14 00:00:00,6.90876
2019-06-13 00:00:00,6.9217
2019-06-12 00:00:00,6.91719
2019-06-11 00:00:00,6.91109
2019-06-10 00:00:00,6.931
2019-06-09 00:00:00,6.90736
2019-06-07 00:00:00,6.90554
2019-06-06 00:00:00,6.91153
2019-06-05 00:00:00,6.90777
2019-06-04 00:00:00,6.90799
2019-06-03 00:00:00,6.90359
2019-06-02 00:00:00,6.9051
2019-05-31 00:00:00,6.89324
2019-05-30 00:00:00,6.90097
2019-05-29 00:00:00,6.91502
2019-05-28 00:00:00,6.91005
2019-05-27 00:00:00,6.89789
2019-05-26 00:00:00,6.89974
2019-05-24 00:00:00,6.90082
2019-05-23 00:00:00,6.90957
2019-05-22 00:00:00,6.90847
2019-05-21 00:00:00,6.90323
2019-05-20 00:00:00,6.9123
2019-05-19 00:00:00,6.91941
2019-05-17 00:00:00,6.91302
2019-05-16 00:00:00,6.88534
2019-05-15 00:00:00,6.87794
2019-05-14 00:00:00,6.87602
2019-05-13 00:00:00,6.87646
2019-05-12 00:00:00,6.82532
2019-05-10 00:00:00,6.82228
2019-05-09 00:00:00,6.82841
2019-05-08 00:00:00,6.78351
2019-05-07 00:00:00,6.77872
2019-05-06 00:00:00,6.76611
2019-05-05 00:00:00,6.73249
2019-05-03 00:00:00,6.72859
2019-05-02 00:00:00,6.7347
2019-05-01 00:00:00,6.7353
2019-04-30 00:00:00,6.7351
2019-04-29 00:00:00,6.7336
2019-04-28 00:00:00,6.72911
2019-04-26 00:00:00,6.7294
2019-04-25 00:00:00,6.74371
2019-04-24 00:00:00,6.7213
2019-04-23 00:00:00,6.7259
2019-04-22 00:00:00,6.70893
2019-04-21 00:00:00,6.70699
2019-04-19 00:00:00,6.7038
2019-04-18 00:00:00,6.7085
2019-04-17 00:00:00,6.68968
2019-04-16 00:00:00,6.71336
2019-04-15 00:00:00,6.70778
2019-04-14 00:00:00,6.70433
2019-04-12 00:00:00,6.69768
2019-04-11 00:00:00,6.72028
2019-04-10 00:00:00,6.71576
2019-04-09 00:00:00,6.71153
2019-04-08 00:00:00,6.7167
2019-04-07 00:00:00,6.71738
2019-04-05 00:00:00,6.71252
2019-04-04 00:00:00,6.71619
2019-04-03 00:00:00,6.712
2019-04-02 00:00:00,6.7239
2019-04-01 00:00:00,6.71162
2019-03-31 00:00:00,6.71254
2019-03-29 00:00:00,6.7121
2019-03-28 00:00:00,6.739
2019-03-27 00:00:00,6.72827
2019-03-26 00:00:00,6.71692
2019-03-25 00:00:00,6.71008
2019-03-24 00:00:00,6.7187
2019-03-22 00:00:00,6.71899
2019-03-21 00:00:00,6.69875
2019-03-20 00:00:00,6.69421
2019-03-19 00:00:00,6.71166
2019-03-18 00:00:00,6.7133
2019-03-17 00:00:00,6.7132
2019-03-15 00:00:00,6.714
2019-03-14 00:00:00,6.72171
2019-03-13 00:00:00,6.70691
2019-03-12 00:00:00,6.70893
2019-03-11 00:00:00,6.72655
2019-03-10 00:00:00,6.72129
2019-03-08 00:00:00,6.71981
2019-03-07 00:00:00,6.71507
2019-03-06 00:00:00,6.7126
2019-03-05 00:00:00,6.70826
2019-03-04 00:00:00,6.7079
2019-03-03 00:00:00,6.70617
2019-03-01 00:00:00,6.70051
2019-02-28 00:00:00,6.69394
2019-02-27 00:00:00,6.68717
2019-02-26 00:00:00,6.69961
2019-02-25 00:00:00,6.68825
2019-02-24 00:00:00,6.71412
2019-02-22 00:00:00,6.71302
2019-02-21 00:00:00,6.72366
2019-02-20 00:00:00,6.72177
2019-02-19 00:00:00,6.75823
2019-02-18 00:00:00,6.76691
2019-02-17 00:00:00,6.77379
2019-02-15 00:00:00,6.7737
2019-02-14 00:00:00,6.77193
2019-02-13 00:00:00,6.75865
2019-02-12 00:00:00,6.77404
2019-02-11 00:00:00,6.79309
2019-02-10 00:00:00,6.74425
2019-02-08 00:00:00,6.73706
2019-02-07 00:00:00,6.74554
2019-02-06 00:00:00,6.74332
2019-02-05 00:00:00,6.7445
2019-02-04 00:00:00,6.74406
2019-02-02 00:00:00,6.7449
2019-02-01 00:00:00,6.74431
2019-01-31 00:00:00,6.6994
2019-01-30 00:00:00,6.71738
2019-01-29 00:00:00,6.73319
2019-01-28 00:00:00,6.74747
2019-01-27 00:00:00,6.74712
2019-01-25 00:00:00,6.7558
2019-01-24 00:00:00,6.78863
2019-01-23 00:00:00,6.7913
2019-01-22 00:00:00,6.80886
2019-01-21 00:00:00,6.7983
2019-01-20 00:00:00,6.77996
2019-01-18 00:00:00,6.77344
2019-01-17 00:00:00,6.77575
2019-01-16 00:00:00,6.7575
2019-01-15 00:00:00,6.76041
2019-01-14 00:00:00,6.76893
2019-01-13 00:00:00,6.76359
2019-01-11 00:00:00,6.7627
2019-01-10 00:00:00,6.78791
2019-01-09 00:00:00,6.81644
2019-01-08 00:00:00,6.85326
2019-01-07 00:00:00,6.85115
2019-01-06 00:00:00,6.86754
2019-01-04 00:00:00,6.87
2019-01-03 00:00:00,6.872
2019-01-02 00:00:00,6.85907
2019-01-01 00:00:00,6.8797
2018-12-31 00:00:00,6.8785
2018-12-30 00:00:00,6.87884
2018-12-29 00:00:00,6.87796
2018-12-28 00:00:00,6.88181
2018-12-27 00:00:00,6.86495
2018-12-26 00:00:00,6.90032
2018-12-25 00:00:00,6.89991
2018-12-24 00:00:00,6.89608
2018-12-23 00:00:00,6.90579
2018-12-21 00:00:00,6.91249
2018-12-20 00:00:00,6.88697
2018-12-19 00:00:00,6.89062
2018-12-18 00:00:00,6.89628
2018-12-17 00:00:00,6.8972
2018-12-16 00:00:00,6.90884
2018-12-14 00:00:00,6.90455
2018-12-13 00:00:00,6.88255
2018-12-12 00:00:00,6.88073
2018-12-11 00:00:00,6.89938
2018-12-10 00:00:00,6.9131
2018-12-09 00:00:00,6.8731
2018-12-07 00:00:00,6.88044
2018-12-06 00:00:00,6.88292
2018-12-05 00:00:00,6.85654
2018-12-04 00:00:00,6.83682
2018-12-03 00:00:00,6.88323
2018-12-02 00:00:00,6.95805
2018-11-30 00:00:00,6.96023
2018-11-29 00:00:00,6.94337
2018-11-28 00:00:00,6.95451
2018-11-27 00:00:00,6.95195
2018-11-26 00:00:00,6.94178
2018-11-25 00:00:00,6.95422
2018-11-23 00:00:00,6.94605
2018-11-22 00:00:00,6.93175
2018-11-21 00:00:00,6.92671
2018-11-20 00:00:00,6.94571
2018-11-19 00:00:00,6.94261
2018-11-18 00:00:00,6.93779
2018-11-16 00:00:00,6.93739
2018-11-15 00:00:00,6.93868
2018-11-14 00:00:00,6.95151
2018-11-13 00:00:00,6.95556
2018-11-12 00:00:00,6.96453
2018-11-11 00:00:00,6.95654
2018-11-09 00:00:00,6.95506
2018-11-08 00:00:00,6.93511
2018-11-07 00:00:00,6.921
2018-11-06 00:00:00,6.9195
2018-11-05 00:00:00,6.92476
2018-11-04 00:00:00,6.89099
2018-11-02 00:00:00,6.89114
2018-11-01 00:00:00,6.92448
2018-10-31 00:00:00,6.97703
2018-10-30 00:00:00,6.9673
2018-10-29 00:00:00,6.9619
2018-10-28 00:00:00,6.94274
2018-10-26 00:00:00,6.93438
2018-10-25 00:00:00,6.94783
2018-10-24 00:00:00,6.94339
2018-10-23 00:00:00,6.94021
2018-10-22 00:00:00,6.94649
2018-10-21 00:00:00,6.92808
2018-10-19 00:00:00,6.92479
2018-10-18 00:00:00,6.93998
2018-10-17 00:00:00,6.92898
2018-10-16 00:00:00,6.91604
2018-10-15 00:00:00,6.91799
2018-10-14 00:00:00,6.9354
2018-10-12 00:00:00,6.91383
2018-10-11 00:00:00,6.88972
2018-10-10 00:00:00,6.9234
2018-10-09 00:00:00,6.92343
2018-10-08 00:00:00,6.93133
2018-10-07 00:00:00,6.86974
2018-10-05 00:00:00,6.86413
2018-10-04 00:00:00,6.86872
2018-10-03 00:00:00,6.86938
2018-10-02 00:00:00,6.87068
2018-10-01 00:00:00,6.87037
2018-09-30 00:00:00,6.86863
2018-09-29 00:00:00,6.86894
2018-09-28 00:00:00,6.86306
2018-09-27 00:00:00,6.8731
2018-09-26 00:00:00,6.87275
2018-09-25 00:00:00,6.86712
2018-09-24 00:00:00,6.87888
2018-09-23 00:00:00,6.85526
2018-09-21 00:00:00,6.84982
2018-09-20 00:00:00,6.84789
2018-09-19 00:00:00,6.85011
2018-09-18 00:00:00,6.86129
2018-09-17 00:00:00,6.85586
2018-09-16 00:00:00,6.86773
2018-09-14 00:00:00,6.86516
2018-09-13 00:00:00,6.8446
2018-09-12 00:00:00,6.85997
2018-09-11 00:00:00,6.87549
2018-09-10 00:00:00,6.859
2018-09-09 00:00:00,6.84263
2018-09-07 00:00:00,6.83402
2018-09-06 00:00:00,6.83563
2018-09-05 00:00:00,6.82987
2018-09-04 00:00:00,6.84823
2018-09-03 00:00:00,6.82388
2018-09-02 00:00:00,6.83208
2018-08-31 00:00:00,6.82371
2018-08-30 00:00:00,6.84512
2018-08-29 00:00:00,6.82153
2018-08-28 00:00:00,6.80282
2018-08-27 00:00:00,6.81714
2018-08-26 00:00:00,6.80569
2018-08-24 00:00:00,6.80195
2018-08-23 00:00:00,6.87944
2018-08-22 00:00:00,6.84245
2018-08-21 00:00:00,6.84736
2018-08-20 00:00:00,6.85768
2018-08-19 00:00:00,6.87734
2018-08-17 00:00:00,6.87399
2018-08-16 00:00:00,6.8829
2018-08-15 00:00:00,6.93608
2018-08-14 00:00:00,6.885
2018-08-13 00:00:00,6.88761
2018-08-12 00:00:00,6.84607
2018-08-10 00:00:00,6.84608
2018-08-09 00:00:00,6.82048
2018-08-08 00:00:00,6.83763
2018-08-07 00:00:00,6.83253
2018-08-06 00:00:00,6.85599
2018-08-05 00:00:00,6.82952
2018-08-03 00:00:00,6.82519
2018-08-02 00:00:00,6.84271
2018-08-01 00:00:00,6.8236
2018-07-31 00:00:00,6.81253
2018-07-30 00:00:00,6.81658
2018-07-29 00:00:00,6.81369
2018-07-27 00:00:00,6.81078
2018-07-26 00:00:00,6.79403
2018-07-25 00:00:00,6.77146
2018-07-24 00:00:00,6.79339
2018-07-23 00:00:00,6.79184
2018-07-22 00:00:00,6.77092
2018-07-20 00:00:00,6.76975
2018-07-19 00:00:00,6.77644
2018-07-18 00:00:00,6.72091
2018-07-17 00:00:00,6.70772
2018-07-16 00:00:00,6.69442
2018-07-13 00:00:00,6.68622
2018-07-12 00:00:00,6.66527
2018-07-11 00:00:00,6.68234
2018-07-10 00:00:00,6.63021
2018-07-09 00:00:00,6.61687
2018-07-06 00:00:00,6.64001
2018-07-05 00:00:00,6.64066
2018-07-04 00:00:00,6.63223
2018-07-03 00:00:00,6.64157
2018-07-02 00:00:00,6.66876
2018-07-01 00:00:00,6.61975
2018-06-29 00:00:00,6.62061
2018-06-28 00:00:00,6.62697
2018-06-27 00:00:00,6.6061
2018-06-26 00:00:00,6.57947
2018-06-25 00:00:00,6.54595
2018-06-24 00:00:00,6.50563
2018-06-22 00:00:00,6.50478
2018-06-21 00:00:00,6.49196
2018-06-20 00:00:00,6.47137
2018-06-19 00:00:00,6.48768
2018-06-18 00:00:00,6.44108
2018-06-17 00:00:00,6.43754
2018-06-15 00:00:00,6.43447
2018-06-14 00:00:00,6.40206
2018-06-13 00:00:00,6.39969
2018-06-12 00:00:00,6.40189
2018-06-11 00:00:00,6.3932
2018-06-10 00:00:00,6.401
2018-06-08 00:00:00,6.40272
2018-06-07 00:00:00,6.3928
2018-06-06 00:00:00,6.3882
2018-06-05 00:00:00,6.40529
2018-06-03 00:00:00,6.4206
2018-06-01 00:00:00,6.4171
2018-05-31 00:00:00,6.40966
2018-05-30 00:00:00,6.41885
2018-05-29 00:00:00,6.41922
2018-05-28 00:00:00,6.3993
2018-05-27 00:00:00,6.39216
2018-05-25 00:00:00,6.38861
2018-05-24 00:00:00,6.38057
2018-05-23 00:00:00,6.39064
2018-05-22 00:00:00,6.36829
2018-05-21 00:00:00,6.38283
2018-05-20 00:00:00,6.37169
2018-05-18 00:00:00,6.3704
2018-05-17 00:00:00,6.36875
2018-05-16 00:00:00,6.3715
2018-05-15 00:00:00,6.36981
2018-05-14 00:00:00,6.33872
2018-05-13 00:00:00,6.33286
2018-05-11 00:00:00,6.33145
2018-05-10 00:00:00,6.34984
2018-05-09 00:00:00,6.36294
2018-05-08 00:00:00,6.37137
2018-05-07 00:00:00,6.36653
2018-05-06 00:00:00,6.36298
2018-05-04 00:00:00,6.35845
2018-05-03 00:00:00,6.35373
2018-05-02 00:00:00,6.36356
2018-05-01 00:00:00,6.3343
2018-04-30 00:00:00,6.33475
2018-04-29 00:00:00,6.34324
2018-04-27 00:00:00,6.33049
2018-04-26 00:00:00,6.33625
2018-04-25 00:00:00,6.32669
2018-04-24 00:00:00,6.30728
2018-04-23 00:00:00,6.31772
2018-04-22 00:00:00,6.31342
2018-04-20 00:00:00,6.28882
2018-04-19 00:00:00,6.27971
2018-04-18 00:00:00,6.2744
2018-04-17 00:00:00,6.28175
2018-04-16 00:00:00,6.27615
2018-04-15 00:00:00,6.282
2018-04-13 00:00:00,6.27219
2018-04-12 00:00:00,6.29246
2018-04-11 00:00:00,6.26932
2018-04-10 00:00:00,6.28276
2018-04-09 00:00:00,6.31044
2018-04-08 00:00:00,6.31435
2018-04-06 00:00:00,6.29929
2018-04-05 00:00:00,6.30541
2018-04-04 00:00:00,6.30631
2018-04-03 00:00:00,6.29507
2018-04-02 00:00:00,6.27456
2018-04-01 00:00:00,6.29188
2018-03-30 00:00:00,6.28743
2018-03-29 00:00:00,6.29001
2018-03-28 00:00:00,6.29812
2018-03-27 00:00:00,6.28308
2018-03-26 00:00:00,6.27338
2018-03-25 00:00:00,6.30874
2018-03-23 00:00:00,6.31665
2018-03-22 00:00:00,6.33445
2018-03-21 00:00:00,6.32337
2018-03-20 00:00:00,6.33399
2018-03-19 00:00:00,6.33147
2018-03-18 00:00:00,6.3319
2018-03-16 00:00:00,6.3346
2018-03-15 00:00:00,6.32286
2018-03-14 00:00:00,6.31689
2018-03-13 00:00:00,6.32156
2018-03-12 00:00:00,6.33002
2018-03-11 00:00:00,6.3346
2018-03-09 00:00:00,6.33411
2018-03-08 00:00:00,6.34246
2018-03-07 00:00:00,6.32652
2018-03-06 00:00:00,6.31032
2018-03-04 00:00:00,6.33251
2018-03-02 00:00:00,6.34708
2018-03-01 00:00:00,6.35834
2018-02-28 00:00:00,6.33086
2018-02-27 00:00:00,6.3157
2018-02-26 00:00:00,6.31559
2018-02-25 00:00:00,6.33918
2018-02-23 00:00:00,6.33633
2018-02-22 00:00:00,6.351
2018-02-21 00:00:00,6.35015
2018-02-20 00:00:00,6.34611
2018-02-19 00:00:00,6.34977
2018-02-18 00:00:00,6.33951
2018-02-16 00:00:00,6.34641
2018-02-15 00:00:00,6.34876
2018-02-14 00:00:00,6.34892
2018-02-12 00:00:00,6.32803
2018-02-11 00:00:00,6.28913
2018-02-09 00:00:00,6.29154
2018-02-08 00:00:00,6.32737
2018-02-07 00:00:00,6.27021
2018-02-06 00:00:00,6.28369
2018-02-05 00:00:00,6.28988
2018-02-04 00:00:00,6.31592
2018-02-02 00:00:00,6.30187
2018-02-01 00:00:00,6.30102
2018-01-31 00:00:00,6.28767
2018-01-30 00:00:00,6.3231
2018-01-29 00:00:00,6.33722
2018-01-28 00:00:00,6.31815
2018-01-26 00:00:00,6.31537
2018-01-25 00:00:00,6.3237
2018-01-24 00:00:00,6.36998
2018-01-23 00:00:00,6.40477
2018-01-22 00:00:00,6.4063
2018-01-21 00:00:00,6.38728
2018-01-19 00:00:00,6.40346
2018-01-18 00:00:00,6.4198
2018-01-17 00:00:00,6.43609
2018-01-16 00:00:00,6.44531
2018-01-14 00:00:00,6.44498
2018-01-12 00:00:00,6.45046
2018-01-11 00:00:00,6.49607
2018-01-10 00:00:00,6.50939
2018-01-09 00:00:00,6.5306
2018-01-08 00:00:00,6.50027
2018-01-07 00:00:00,6.48581
2018-01-05 00:00:00,6.48767
2018-01-04 00:00:00,6.49321
2018-01-03 00:00:00,6.50323
2018-01-02 00:00:00,6.49303
2018-01-01 00:00:00,6.50812
2017-12-29 00:00:00,6.50176
2017-12-28 00:00:00,6.53233
2017-12-27 00:00:00,6.55538
2017-12-26 00:00:00,6.54676
2017-12-25 00:00:00,6.54675
2017-12-24 00:00:00,6.57828
2017-12-22 00:00:00,6.5739
2017-12-21 00:00:00,6.58563
2017-12-20 00:00:00,6.57899
2017-12-19 00:00:00,6.60522
2017-12-17 00:00:00,6.59957
2017-12-15 00:00:00,6.59792
2017-12-14 00:00:00,6.61281
2017-12-13 00:00:00,6.61782
2017-12-12 00:00:00,6.62097
2017-12-11 00:00:00,6.62338
2017-12-10 00:00:00,6.61956
2017-12-08 00:00:00,6.61756
2017-12-07 00:00:00,6.62033
2017-12-06 00:00:00,6.61504
2017-12-05 00:00:00,6.61887
2017-12-04 00:00:00,6.61988
2017-12-03 00:00:00,6.61988
2017-12-01 00:00:00,6.6123
2017-11-30 00:00:00,6.61245
2017-11-29 00:00:00,6.61091
2017-11-28 00:00:00,6.60808
2017-11-26 00:00:00,6.59637
2017-11-24 00:00:00,6.59794
2017-11-23 00:00:00,6.5827
