指标名称,汇率：欧元兑人民币（日）
指标编码,GM0000000552
2017-11-12 00:00:00,7.74698
2017-11-10 00:00:00,7.73178
2017-11-09 00:00:00,7.73178
2017-11-08 00:00:00,7.6847
2017-11-07 00:00:00,7.696
2017-11-06 00:00:00,7.7021
2017-11-05 00:00:00,7.70199
2017-11-03 00:00:00,7.7064
2017-11-02 00:00:00,7.704
2017-11-01 00:00:00,7.6758
2017-10-31 00:00:00,7.7265
2017-10-30 00:00:00,7.74545
2017-10-29 00:00:00,7.721
2017-10-27 00:00:00,7.72423
2017-10-26 00:00:00,7.7414
2017-10-25 00:00:00,7.8451
2017-10-24 00:00:00,7.8061
2017-10-23 00:00:00,7.8017
2017-10-22 00:00:00,7.80444
2017-10-20 00:00:00,7.79994
2017-10-19 00:00:00,7.8358
2017-10-18 00:00:00,7.8146
2017-10-17 00:00:00,7.7937
2017-10-16 00:00:00,7.7743
2017-10-15 00:00:00,7.79036
2017-10-13 00:00:00,7.7776
2017-10-12 00:00:00,7.7939
2017-10-11 00:00:00,7.81067
2017-10-10 00:00:00,7.77786
2017-10-09 00:00:00,7.78219
2017-10-08 00:00:00,7.80478
2017-10-06 00:00:00,7.793
2017-10-05 00:00:00,7.78104
2017-10-04 00:00:00,7.81094
2017-10-03 00:00:00,7.79632
2017-10-02 00:00:00,7.8046
2017-10-01 00:00:00,7.83962
2017-09-29 00:00:00,7.86
2017-09-28 00:00:00,7.8511
2017-09-27 00:00:00,7.8016
2017-09-26 00:00:00,7.8313
2017-09-25 00:00:00,7.8455
2017-09-24 00:00:00,7.87989
2017-09-22 00:00:00,7.8776
2017-09-21 00:00:00,7.8669
2017-09-20 00:00:00,7.819
2017-09-19 00:00:00,7.8955
2017-09-18 00:00:00,7.8581
2017-09-17 00:00:00,7.82808
2017-09-15 00:00:00,7.81612
2017-09-14 00:00:00,7.81139
2017-09-13 00:00:00,7.76195
2017-09-12 00:00:00,7.8215
2017-09-11 00:00:00,7.8066
2017-09-10 00:00:00,7.80095
2017-09-08 00:00:00,7.781
2017-09-07 00:00:00,7.7977
2017-09-06 00:00:00,7.7768
2017-09-05 00:00:00,7.7917
2017-09-04 00:00:00,7.7693
2017-09-03 00:00:00,7.7788
2017-09-01 00:00:00,7.79057
2017-08-31 00:00:00,7.8555
2017-08-30 00:00:00,7.8447
2017-08-29 00:00:00,7.896
2017-08-28 00:00:00,7.9162
2017-08-27 00:00:00,7.93223
2017-08-25 00:00:00,7.9276
2017-08-24 00:00:00,7.8615
2017-08-23 00:00:00,7.8636
2017-08-22 00:00:00,7.8383
2017-08-21 00:00:00,7.842
2017-08-20 00:00:00,7.84612
2017-08-18 00:00:00,7.85688
2017-08-17 00:00:00,7.8297
2017-08-16 00:00:00,7.8765
2017-08-15 00:00:00,7.8367
2017-08-14 00:00:00,7.8563
2017-08-13 00:00:00,7.87791
2017-08-11 00:00:00,7.88194
2017-08-10 00:00:00,7.8251
2017-08-09 00:00:00,7.8475
2017-08-08 00:00:00,7.9404
2017-08-07 00:00:00,7.9282
2017-08-06 00:00:00,7.92456
2017-08-04 00:00:00,7.924
2017-08-03 00:00:00,7.9723
2017-08-02 00:00:00,7.9684
2017-08-01 00:00:00,7.9313
2017-07-31 00:00:00,7.96466
2017-07-30 00:00:00,7.9179
2017-07-28 00:00:00,7.92313
2017-07-27 00:00:00,7.86716
2017-07-26 00:00:00,7.9328
2017-07-25 00:00:00,7.8617
2017-07-24 00:00:00,7.8575
2017-07-23 00:00:00,7.89118
2017-07-21 00:00:00,7.8938
2017-07-20 00:00:00,7.8632
2017-07-19 00:00:00,7.7765
2017-07-18 00:00:00,7.80921
2017-07-17 00:00:00,7.7705
2017-07-16 00:00:00,7.77942
2017-07-14 00:00:00,7.774
2017-07-13 00:00:00,7.7331
2017-07-12 00:00:00,7.74691
2017-07-11 00:00:00,7.8003
2017-07-10 00:00:00,7.7549
2017-07-09 00:00:00,7.76762
2017-07-07 00:00:00,7.7593
2017-07-06 00:00:00,7.7675
2017-07-05 00:00:00,7.6895
2017-07-04 00:00:00,7.71687
2017-07-03 00:00:00,7.71627
2017-07-02 00:00:00,7.74399
2017-06-30 00:00:00,7.7449
2017-06-29 00:00:00,7.7647
2017-06-28 00:00:00,7.7359
2017-06-27 00:00:00,7.7238
2017-06-26 00:00:00,7.6511
2017-06-25 00:00:00,7.65177
2017-06-23 00:00:00,7.6519
2017-06-22 00:00:00,7.6221
2017-06-21 00:00:00,7.6268
2017-06-20 00:00:00,7.6034
2017-06-19 00:00:00,7.6042
2017-06-18 00:00:00,7.62595
2017-06-16 00:00:00,7.62975
2017-06-15 00:00:00,7.5891
2017-06-14 00:00:00,7.62442
2017-06-13 00:00:00,7.6185
2017-06-12 00:00:00,7.6169
2017-06-11 00:00:00,7.61162
2017-06-09 00:00:00,7.6115
2017-06-08 00:00:00,7.6201
2017-06-07 00:00:00,7.6083
2017-06-06 00:00:00,7.6633
2017-06-05 00:00:00,7.6576
2017-06-04 00:00:00,7.68398
2017-06-02 00:00:00,7.6853
2017-06-01 00:00:00,7.6353
2017-05-31 00:00:00,7.6557
2017-05-30 00:00:00,7.67231
2017-05-29 00:00:00,7.65448
2017-05-28 00:00:00,7.66731
2017-05-26 00:00:00,7.673
2017-05-25 00:00:00,7.7002
2017-05-24 00:00:00,7.7269
2017-05-23 00:00:00,7.7044
2017-05-22 00:00:00,7.7388
2017-05-21 00:00:00,7.71704
2017-05-19 00:00:00,7.7158
2017-05-18 00:00:00,7.6468
2017-05-17 00:00:00,7.6847
2017-05-16 00:00:00,7.6343
2017-05-15 00:00:00,7.5684
2017-05-14 00:00:00,7.54422
2017-05-12 00:00:00,7.54591
2017-05-11 00:00:00,7.4997
2017-05-10 00:00:00,7.5016
2017-05-09 00:00:00,7.5153
2017-05-08 00:00:00,7.5405
2017-05-07 00:00:00,7.58828
2017-05-05 00:00:00,7.58897
2017-05-04 00:00:00,7.5736
2017-05-03 00:00:00,7.5093
2017-05-02 00:00:00,7.5278
2017-05-01 00:00:00,7.5133
2017-04-30 00:00:00,7.5119
2017-04-28 00:00:00,7.5125
2017-04-27 00:00:00,7.4999
2017-04-26 00:00:00,7.5163
2017-04-25 00:00:00,7.5239
2017-04-24 00:00:00,7.4805
2017-04-23 00:00:00,7.38402
2017-04-21 00:00:00,7.385
2017-04-20 00:00:00,7.3728
2017-04-19 00:00:00,7.3652
2017-04-18 00:00:00,7.3843
2017-04-17 00:00:00,7.3119
2017-04-16 00:00:00,7.30782
2017-04-14 00:00:00,7.30527
2017-04-13 00:00:00,7.30803
2017-04-12 00:00:00,7.35555
2017-04-11 00:00:00,7.3116
2017-04-10 00:00:00,7.3144
2017-04-09 00:00:00,7.30845
2017-04-07 00:00:00,7.3127
2017-04-06 00:00:00,7.342
2017-04-05 00:00:00,7.3571
2017-04-04 00:00:00,7.354
2017-04-03 00:00:00,7.3468
2017-04-02 00:00:00,7.34785
2017-03-31 00:00:00,7.34356
2017-03-30 00:00:00,7.35802
2017-03-29 00:00:00,7.4206
2017-03-28 00:00:00,7.44
2017-03-27 00:00:00,7.46996
2017-03-26 00:00:00,7.46044
2017-03-24 00:00:00,7.4377
2017-03-23 00:00:00,7.4252
2017-03-22 00:00:00,7.4285
2017-03-21 00:00:00,7.4403
2017-03-20 00:00:00,7.4192
2017-03-19 00:00:00,7.41954
2017-03-17 00:00:00,7.4117
2017-03-16 00:00:00,7.4289
2017-03-15 00:00:00,7.4229
2017-03-14 00:00:00,7.3336
2017-03-13 00:00:00,7.36141
2017-03-12 00:00:00,7.39073
2017-03-10 00:00:00,7.3723
2017-03-09 00:00:00,7.3072
2017-03-08 00:00:00,7.28101
2017-03-07 00:00:00,7.28702
2017-03-06 00:00:00,7.2971
2017-03-05 00:00:00,7.32735
2017-03-03 00:00:00,7.326
2017-03-02 00:00:00,7.2398
2017-03-01 00:00:00,7.2603
2017-02-28 00:00:00,7.2589
2017-02-27 00:00:00,7.2749
2017-02-26 00:00:00,7.25818
2017-02-24 00:00:00,7.2532
2017-02-23 00:00:00,7.265
2017-02-22 00:00:00,7.2597
2017-02-21 00:00:00,7.25217
2017-02-20 00:00:00,7.301
2017-02-19 00:00:00,7.29575
2017-02-17 00:00:00,7.2869
2017-02-16 00:00:00,7.3143
2017-02-15 00:00:00,7.27667
2017-02-14 00:00:00,7.2647
2017-02-13 00:00:00,7.2914
2017-02-12 00:00:00,7.31522
2017-02-10 00:00:00,7.32454
2017-02-09 00:00:00,7.3394
2017-02-08 00:00:00,7.3519
2017-02-07 00:00:00,7.3535
2017-02-06 00:00:00,7.3797
2017-02-05 00:00:00,7.4114
2017-02-03 00:00:00,7.4053
2017-02-02 00:00:00,7.4047
2017-02-01 00:00:00,7.4082
2017-01-31 00:00:00,7.42583
2017-01-30 00:00:00,7.36049
2017-01-29 00:00:00,7.35843
2017-01-27 00:00:00,7.35843
2017-01-26 00:00:00,7.34605
2017-01-25 00:00:00,7.3995
2017-01-24 00:00:00,7.3616
2017-01-23 00:00:00,7.3821
2017-01-22 00:00:00,7.3585
2017-01-20 00:00:00,7.3585
2017-01-19 00:00:00,7.3268
2017-01-18 00:00:00,7.2724
2017-01-17 00:00:00,7.3618
2017-01-16 00:00:00,7.31042
2017-01-15 00:00:00,7.32862
2017-01-13 00:00:00,7.3438
2017-01-12 00:00:00,7.32592
2017-01-11 00:00:00,7.3419
2017-01-10 00:00:00,7.3074
2017-01-09 00:00:00,7.3431
2017-01-08 00:00:00,7.28795
2017-01-06 00:00:00,7.29096
2017-01-05 00:00:00,7.3051
2017-01-04 00:00:00,7.2746
2017-01-03 00:00:00,7.2456
2017-01-02 00:00:00,7.2689
2017-01-01 00:00:00,7.30663
2016-12-30 00:00:00,7.3041
2016-12-29 00:00:00,7.2982
2016-12-28 00:00:00,7.2489
2016-12-27 00:00:00,7.2713
2016-12-26 00:00:00,7.26
2016-12-25 00:00:00,7.26375
2016-12-23 00:00:00,7.2672
2016-12-22 00:00:00,7.2544
2016-12-21 00:00:00,7.2406
2016-12-20 00:00:00,7.2236
2016-12-19 00:00:00,7.2333
2016-12-18 00:00:00,7.27003
2016-12-16 00:00:00,7.26884
2016-12-15 00:00:00,7.2262
2016-12-14 00:00:00,7.27328
2016-12-13 00:00:00,7.33422
2016-12-12 00:00:00,7.35708
2016-12-11 00:00:00,7.27692
2016-12-09 00:00:00,7.28831
2016-12-08 00:00:00,7.29677
2016-12-07 00:00:00,7.40759
2016-12-06 00:00:00,8.0158
2016-12-05 00:00:00,8.0511
2016-12-04 00:00:00,7.24268
2016-12-02 00:00:00,7.3441
2016-12-01 00:00:00,7.34085
2016-11-30 00:00:00,7.29805
2016-11-29 00:00:00,7.3501
2016-11-28 00:00:00,7.325
2016-11-27 00:00:00,7.33162
2016-11-25 00:00:00,7.32995
2016-11-24 00:00:00,7.30515
2016-11-23 00:00:00,7.3027
2016-11-22 00:00:00,7.3197
2016-11-21 00:00:00,7.3245
2016-11-20 00:00:00,7.29407
2016-11-18 00:00:00,7.2934
2016-11-17 00:00:00,7.30795
2016-11-16 00:00:00,7.26595
2016-11-15 00:00:00,7.3557
2016-11-14 00:00:00,7.355
2016-11-13 00:00:00,7.39516
2016-11-11 00:00:00,7.39842
2016-11-10 00:00:00,7.404
2016-11-09 00:00:00,7.4019
2016-11-08 00:00:00,7.4758
2016-11-07 00:00:00,7.48515
2016-11-06 00:00:00,7.4866
2016-11-04 00:00:00,7.5241
2016-11-03 00:00:00,7.51205
2016-11-02 00:00:00,7.49535
2016-11-01 00:00:00,7.48235
2016-10-31 00:00:00,7.43775
2016-10-30 00:00:00,7.40792
2016-10-28 00:00:00,7.44405
2016-10-27 00:00:00,7.39305
2016-10-26 00:00:00,7.38895
2016-10-25 00:00:00,7.38335
2016-10-24 00:00:00,7.3659
2016-10-23 00:00:00,7.3546
2016-10-21 00:00:00,7.3608
2016-10-20 00:00:00,7.371
2016-10-19 00:00:00,7.3898
2016-10-18 00:00:00,7.4019
2016-10-17 00:00:00,7.409
2016-10-16 00:00:00,7.38287
2016-10-14 00:00:00,7.38315
2016-10-13 00:00:00,7.43725
2016-10-12 00:00:00,7.396
2016-10-11 00:00:00,7.4276
2016-10-10 00:00:00,7.4726
2016-10-09 00:00:00,7.46388
2016-10-07 00:00:00,7.47425
2016-10-06 00:00:00,7.438
2016-10-05 00:00:00,7.47615
2016-10-04 00:00:00,7.47535
2016-10-03 00:00:00,7.485
2016-10-02 00:00:00,7.45461
2016-09-30 00:00:00,7.4938
2016-09-29 00:00:00,7.48015
2016-09-28 00:00:00,7.4792
2016-09-27 00:00:00,7.485
2016-09-26 00:00:00,7.502
2016-09-25 00:00:00,7.48469
2016-09-23 00:00:00,7.4904
2016-09-22 00:00:00,7.4747
2016-09-21 00:00:00,7.464
2016-09-20 00:00:00,7.4405
2016-09-19 00:00:00,7.4535
2016-09-18 00:00:00,7.44412
2016-09-16 00:00:00,7.4405
2016-09-15 00:00:00,7.518
2016-09-14 00:00:00,7.5079
2016-09-13 00:00:00,7.49155
2016-09-12 00:00:00,7.50525
2016-09-11 00:00:00,7.52469
2016-09-09 00:00:00,7.51116
2016-09-08 00:00:00,7.52265
2016-09-07 00:00:00,7.4886
2016-09-06 00:00:00,7.50575
2016-09-05 00:00:00,7.4431
2016-09-04 00:00:00,7.45366
2016-09-02 00:00:00,7.45455
2016-09-01 00:00:00,7.4477
2016-08-31 00:00:00,7.4526
2016-08-30 00:00:00,7.4466
2016-08-29 00:00:00,7.47495
2016-08-28 00:00:00,7.4617
2016-08-26 00:00:00,7.4673
2016-08-25 00:00:00,7.5138
2016-08-24 00:00:00,7.49975
2016-08-23 00:00:00,7.50405
2016-08-22 00:00:00,7.5267
2016-08-21 00:00:00,7.49031
2016-08-19 00:00:00,7.53505
2016-08-18 00:00:00,7.50735
2016-08-17 00:00:00,7.49045
2016-08-16 00:00:00,7.4724
2016-08-15 00:00:00,7.4229
2016-08-14 00:00:00,7.42426
2016-08-12 00:00:00,7.40635
2016-08-11 00:00:00,7.3801
2016-08-10 00:00:00,7.42165
2016-08-09 00:00:00,7.39815
2016-08-08 00:00:00,7.38065
2016-08-07 00:00:00,7.37979
2016-08-05 00:00:00,7.37552
2016-08-04 00:00:00,7.38955
2016-08-03 00:00:00,7.39815
2016-08-02 00:00:00,7.43705
2016-08-01 00:00:00,7.39895
2016-07-31 00:00:00,7.41948
2016-07-29 00:00:00,7.4173
2016-07-28 00:00:00,7.3721
2016-07-27 00:00:00,7.3758
2016-07-26 00:00:00,7.3309
2016-07-25 00:00:00,7.34185
2016-07-24 00:00:00,7.34336
2016-07-22 00:00:00,7.32845
2016-07-21 00:00:00,7.3576
2016-07-20 00:00:00,7.35475
2016-07-19 00:00:00,7.381
2016-07-18 00:00:00,7.42685
2016-07-17 00:00:00,7.38375
2016-07-15 00:00:00,7.3844
2016-07-14 00:00:00,7.42477
2016-07-13 00:00:00,7.41846
2016-07-12 00:00:00,7.42577
2016-07-11 00:00:00,7.39874
2016-07-10 00:00:00,7.39318
2016-07-08 00:00:00,7.39255
2016-07-07 00:00:00,7.39125
2016-07-06 00:00:00,7.4271
2016-07-05 00:00:00,7.39175
2016-07-04 00:00:00,7.433
2016-07-03 00:00:00,7.39449
2016-07-01 00:00:00,7.413
2016-06-30 00:00:00,7.38855
2016-06-29 00:00:00,7.38405
2016-06-28 00:00:00,7.362
2016-06-27 00:00:00,7.32875
2016-06-26 00:00:00,7.22058
2016-06-24 00:00:00,7.35175
2016-06-23 00:00:00,7.51565
2016-06-22 00:00:00,7.4511
2016-06-21 00:00:00,7.43475
2016-06-20 00:00:00,7.4421
2016-06-19 00:00:00,7.43753
2016-06-17 00:00:00,7.42955
2016-06-16 00:00:00,7.4001
2016-06-15 00:00:00,7.4104
2016-06-14 00:00:00,7.3921
2016-06-13 00:00:00,7.4362
2016-06-12 00:00:00,7.38265
2016-06-10 00:00:00,7.38455
2016-06-09 00:00:00,7.42825
2016-06-08 00:00:00,7.48425
2016-06-07 00:00:00,7.46315
2016-06-06 00:00:00,7.4545
2016-06-05 00:00:00,7.46244
2016-06-03 00:00:00,7.4646
2016-06-02 00:00:00,7.345
2016-06-01 00:00:00,7.35795
2016-05-31 00:00:00,7.3252
2016-05-30 00:00:00,7.3271
2016-05-29 00:00:00,7.29827
2016-05-27 00:00:00,7.2944
2016-05-26 00:00:00,7.33945
2016-05-25 00:00:00,7.3157
2016-05-24 00:00:00,7.3054
2016-05-23 00:00:00,7.35575
2016-05-22 00:00:00,7.34357
2016-05-20 00:00:00,7.3477
2016-05-19 00:00:00,7.3337
2016-05-18 00:00:00,7.33025
2016-05-17 00:00:00,7.37655
2016-05-16 00:00:00,7.37985
2016-05-15 00:00:00,7.38745
2016-05-13 00:00:00,7.3885
2016-05-12 00:00:00,7.41345
2016-05-11 00:00:00,7.41785
2016-05-10 00:00:00,7.41195
2016-05-09 00:00:00,7.4174
2016-05-08 00:00:00,7.40514
2016-05-06 00:00:00,7.40915
2016-05-05 00:00:00,7.4165
2016-05-04 00:00:00,7.4618
2016-05-03 00:00:00,7.4629
2016-05-02 00:00:00,7.46107
2016-05-01 00:00:00,7.41568
2016-04-29 00:00:00,7.41584
2016-04-28 00:00:00,7.34814
2016-04-27 00:00:00,7.35428
2016-04-26 00:00:00,7.33414
2016-04-25 00:00:00,7.31595
2016-04-24 00:00:00,7.29969
2016-04-22 00:00:00,7.29975
2016-04-21 00:00:00,7.3155
2016-04-20 00:00:00,7.3107
2016-04-19 00:00:00,7.33305
2016-04-18 00:00:00,7.32274
2016-04-17 00:00:00,7.3034
2016-04-15 00:00:00,7.30932
2016-04-14 00:00:00,7.3004
2016-04-13 00:00:00,7.30273
2016-04-12 00:00:00,7.36096
2016-04-11 00:00:00,7.36822
2016-04-10 00:00:00,7.36881
2016-04-08 00:00:00,7.3705
2016-04-07 00:00:00,7.35167
2016-04-06 00:00:00,7.38137
2016-04-05 00:00:00,7.3718
2016-04-04 00:00:00,7.3816
2016-04-03 00:00:00,7.38054
2016-04-01 00:00:00,7.38159
2016-03-31 00:00:00,7.33751
2016-03-30 00:00:00,7.32405
2016-03-29 00:00:00,7.35106
2016-03-28 00:00:00,7.2832
2016-03-27 00:00:00,7.27937
2016-03-25 00:00:00,7.26775
2016-03-24 00:00:00,7.28275
2016-03-23 00:00:00,7.27605
2016-03-22 00:00:00,7.2786
2016-03-21 00:00:00,7.28865
2016-03-20 00:00:00,7.29124
2016-03-18 00:00:00,7.29371
2016-03-17 00:00:00,7.3258
2016-03-16 00:00:00,7.22839
2016-03-15 00:00:00,7.23081
2016-03-14 00:00:00,7.21458
2016-03-13 00:00:00,7.20861
2016-03-11 00:00:00,7.24255
2016-03-10 00:00:00,7.27529
2016-03-09 00:00:00,7.1623
2016-03-08 00:00:00,7.161
2016-03-07 00:00:00,7.17747
2016-03-06 00:00:00,7.16855
2016-03-04 00:00:00,7.16411
2016-03-03 00:00:00,7.1519
2016-03-02 00:00:00,7.11926
2016-03-01 00:00:00,7.1208
2016-02-29 00:00:00,7.134
2016-02-28 00:00:00,7.20275
2016-02-26 00:00:00,7.15232
2016-02-25 00:00:00,7.20641
2016-02-24 00:00:00,7.1947
2016-02-23 00:00:00,7.1925
2016-02-22 00:00:00,7.18664
2016-02-21 00:00:00,7.2611
2016-02-19 00:00:00,7.26048
2016-02-18 00:00:00,7.24073
2016-02-17 00:00:00,7.26478
2016-02-16 00:00:00,7.2624
2016-02-15 00:00:00,7.2504
2016-02-14 00:00:00,7.36716
2016-02-12 00:00:00,7.40314
2016-02-11 00:00:00,7.43983
2016-02-10 00:00:00,7.4176
2016-02-09 00:00:00,7.32445
2016-02-08 00:00:00,7.3634
2016-02-07 00:00:00,7.33408
2016-02-05 00:00:00,7.33596
2016-02-04 00:00:00,7.3529
2016-02-03 00:00:00,7.28972
2016-02-02 00:00:00,7.1884
2016-02-01 00:00:00,7.12157
2016-01-31 00:00:00,7.14855
2016-01-29 00:00:00,7.12372
2016-01-28 00:00:00,7.15224
2016-01-27 00:00:00,7.17159
2016-01-26 00:00:00,7.09556
2016-01-25 00:00:00,7.09234
2016-01-24 00:00:00,7.10161
2016-01-22 00:00:00,7.10407
2016-01-21 00:00:00,7.15115
2016-01-20 00:00:00,7.1639
2016-01-19 00:00:00,7.12486
2016-01-18 00:00:00,7.16522
2016-01-17 00:00:00,7.15593
2016-01-15 00:00:00,7.18371
2016-01-14 00:00:00,7.1592
2016-01-13 00:00:00,7.1567
2016-01-12 00:00:00,7.12965
2016-01-11 00:00:00,7.1361
2016-01-10 00:00:00,7.13566
2016-01-08 00:00:00,7.20946
2016-01-07 00:00:00,7.2011
2016-01-06 00:00:00,7.01831
2016-01-05 00:00:00,7.0146
2016-01-04 00:00:00,7.0781
2016-01-03 00:00:00,7.07438
2016-01-01 00:00:00,7.07291
2015-12-31 00:00:00,7.07299
2015-12-30 00:00:00,7.09008
2015-12-29 00:00:00,7.08473
2015-12-28 00:00:00,7.11583
2015-12-27 00:00:00,7.0886
2015-12-25 00:00:00,7.08879
2015-12-24 00:00:00,7.08786
2015-12-23 00:00:00,7.0647
2015-12-22 00:00:00,7.09494
2015-12-21 00:00:00,7.0718
2015-12-20 00:00:00,7.04894
2015-12-18 00:00:00,7.04557
2015-12-17 00:00:00,7.0246
2015-12-16 00:00:00,7.0517
2015-12-15 00:00:00,7.06599
2015-12-14 00:00:00,7.07827
2015-12-13 00:00:00,7.06114
2015-12-11 00:00:00,7.09753
2015-12-10 00:00:00,7.04317
2015-12-09 00:00:00,7.083
2015-12-08 00:00:00,6.98966
2015-12-07 00:00:00,6.91489
2015-12-06 00:00:00,6.94624
2015-12-04 00:00:00,6.96791
2015-12-03 00:00:00,6.9904
2015-12-02 00:00:00,6.78527
2015-12-01 00:00:00,6.79796
2015-11-30 00:00:00,6.7619
2015-11-29 00:00:00,6.76128
2015-11-27 00:00:00,6.77563
2015-11-26 00:00:00,6.7757
2015-11-25 00:00:00,6.76131
2015-11-24 00:00:00,6.8032
2015-11-23 00:00:00,6.79635
2015-11-22 00:00:00,6.81172
2015-11-20 00:00:00,6.79984
2015-11-19 00:00:00,6.8479
2015-11-18 00:00:00,6.80802
2015-11-17 00:00:00,6.78971
2015-11-16 00:00:00,6.80815
2015-11-15 00:00:00,6.86676
2015-11-13 00:00:00,6.86686
2015-11-12 00:00:00,6.8152
2015-11-11 00:00:00,6.8542
2015-11-10 00:00:00,6.8192
2015-11-09 00:00:00,6.84297
2015-11-08 00:00:00,6.82129
2015-11-06 00:00:00,6.82187
2015-11-05 00:00:00,6.90982
2015-11-04 00:00:00,6.88378
2015-11-03 00:00:00,6.9449
2015-11-02 00:00:00,6.98161
2015-11-01 00:00:00,6.95291
2015-10-30 00:00:00,6.95219
2015-10-29 00:00:00,6.98357
2015-10-28 00:00:00,6.94922
2015-10-27 00:00:00,7.01635
2015-10-26 00:00:00,7.02715
2015-10-25 00:00:00,6.99386
2015-10-23 00:00:00,6.99791
2015-10-22 00:00:00,7.0583
2015-10-21 00:00:00,7.1969
2015-10-20 00:00:00,7.2029
2015-10-19 00:00:00,7.20314
2015-10-18 00:00:00,7.20739
2015-10-16 00:00:00,7.20698
2015-10-15 00:00:00,7.22196
2015-10-14 00:00:00,7.2884
2015-10-13 00:00:00,7.21893
2015-10-12 00:00:00,7.17994
2015-10-11 00:00:00,7.20867
2015-10-09 00:00:00,7.20826
2015-10-08 00:00:00,7.16821
2015-10-07 00:00:00,7.1423
2015-10-06 00:00:00,7.16178
2015-10-05 00:00:00,7.10802
2015-10-04 00:00:00,7.12642
2015-10-02 00:00:00,7.12481
2015-10-01 00:00:00,7.1119
2015-09-30 00:00:00,7.1028
2015-09-29 00:00:00,7.15978
2015-09-28 00:00:00,7.1597
2015-09-27 00:00:00,7.14028
2015-09-25 00:00:00,7.13752
2015-09-24 00:00:00,7.13483
2015-09-23 00:00:00,7.1414
2015-09-22 00:00:00,7.0939
2015-09-21 00:00:00,7.12685
2015-09-20 00:00:00,7.19436
2015-09-18 00:00:00,7.19452
2015-09-17 00:00:00,7.26781
2015-09-16 00:00:00,7.19177
2015-09-15 00:00:00,7.17582
2015-09-14 00:00:00,7.2088
2015-09-13 00:00:00,7.22471
2015-09-11 00:00:00,7.22469
2015-09-10 00:00:00,7.19289
2015-09-09 00:00:00,7.15565
2015-09-08 00:00:00,7.1335
2015-09-07 00:00:00,7.11177
2015-09-06 00:00:00,7.08533
2015-09-04 00:00:00,7.08576
2015-09-03 00:00:00,7.06762
2015-09-02 00:00:00,7.13192
2015-09-01 00:00:00,7.19845
2015-08-31 00:00:00,7.14598
2015-08-30 00:00:00,7.14798
2015-08-28 00:00:00,7.14863
2015-08-27 00:00:00,7.2053
2015-08-26 00:00:00,7.25471
2015-08-25 00:00:00,7.38477
2015-08-24 00:00:00,7.41382
2015-08-23 00:00:00,7.27458
2015-08-21 00:00:00,7.27317
2015-08-20 00:00:00,7.18259
2015-08-19 00:00:00,7.11272
2015-08-18 00:00:00,7.05164
2015-08-17 00:00:00,7.084
2015-08-16 00:00:00,7.10341
2015-08-14 00:00:00,7.10299
2015-08-13 00:00:00,7.1373
2015-08-12 00:00:00,7.12227
2015-08-11 00:00:00,6.98533
2015-08-10 00:00:00,6.8415
2015-08-09 00:00:00,6.8072
2015-08-07 00:00:00,6.8076
2015-08-06 00:00:00,6.78245
2015-08-05 00:00:00,6.76642
2015-08-04 00:00:00,6.76107
2015-08-03 00:00:00,6.8012
2015-08-02 00:00:00,6.82083
2015-07-31 00:00:00,6.82013
2015-07-30 00:00:00,6.79034
2015-07-29 00:00:00,6.8169
2015-07-28 00:00:00,6.86839
2015-07-27 00:00:00,6.88796
2015-07-26 00:00:00,6.8158
2015-07-24 00:00:00,6.81606
2015-07-23 00:00:00,6.82038
2015-07-22 00:00:00,6.7853
2015-07-21 00:00:00,6.79117
2015-07-20 00:00:00,6.7208
2015-07-19 00:00:00,6.72447
2015-07-17 00:00:00,6.72641
2015-07-16 00:00:00,6.75413
2015-07-15 00:00:00,6.7972
2015-07-14 00:00:00,6.83466
2015-07-13 00:00:00,6.8314
2015-07-12 00:00:00,6.93035
2015-07-10 00:00:00,6.93074
2015-07-09 00:00:00,6.85594
2015-07-08 00:00:00,6.87604
2015-07-07 00:00:00,6.8278
2015-07-06 00:00:00,6.86237
2015-07-05 00:00:00,6.8982
2015-07-03 00:00:00,6.89839
2015-07-02 00:00:00,6.87764
2015-07-01 00:00:00,6.85299
2015-06-30 00:00:00,6.91316
2015-06-29 00:00:00,6.97537
2015-06-28 00:00:00,6.93146
2015-06-26 00:00:00,6.9317
2015-06-25 00:00:00,6.96012
2015-06-24 00:00:00,6.95197
2015-06-23 00:00:00,6.93015
2015-06-22 00:00:00,7.04027
2015-06-21 00:00:00,7.04885
2015-06-19 00:00:00,6.90406
2015-06-18 00:00:00,7.05718
2015-06-17 00:00:00,7.03746
2015-06-16 00:00:00,6.98239
2015-06-15 00:00:00,7.00239
2015-06-14 00:00:00,6.99618
2015-06-12 00:00:00,6.99308
2015-06-11 00:00:00,6.97374
2015-06-10 00:00:00,7.02467
2015-06-09 00:00:00,6.99535
2015-06-08 00:00:00,7.00305
2015-06-07 00:00:00,6.89521
2015-06-05 00:00:00,6.89482
2015-06-04 00:00:00,6.95817
2015-06-03 00:00:00,6.98368
2015-06-02 00:00:00,6.91402
2015-06-01 00:00:00,6.77211
2015-05-31 00:00:00,6.81529
2015-05-29 00:00:00,6.81434
2015-05-28 00:00:00,6.7965
2015-05-27 00:00:00,6.76078
2015-05-26 00:00:00,6.7467
2015-05-25 00:00:00,6.8092
2015-05-24 00:00:00,6.82907
2015-05-22 00:00:00,6.82718
2015-05-21 00:00:00,6.88018
2015-05-20 00:00:00,6.87912
